alpha,qbuf,Gate_CAGR,Gate_MDD,Gate_Calmar_eps,Rand_CAGR,Rand_MDD,Rand_Calmar_eps,All_CAGR,All_MDD,All_Calmar_eps
0.9,0.0,0.25254164813386476,0.04549382621492909,11.078807756360595,0.31691529568450766,0.051167950678921936,10.553032216390568,0.2802813603924865,0.06390751464444329,6.242640374801437
