alpha,qbuf,Gate_CAGR,Gate_MDD,Gate_Calmar_eps,Rand_CAGR,Rand_MDD,Rand_Calmar_eps,All_CAGR,All_MDD,All_Calmar_eps
0.9,0.0,0.2406485105951189,0.04486263917194473,12.819989347250507,0.2986605313613456,0.04982349919032072,11.785728283951386,0.2546767033284672,0.06511097594894635,6.281996560950134
