alpha,qbuf,Gate_CAGR,Gate_MDD,Gate_Calmar_eps,Rand_CAGR,Rand_MDD,Rand_Calmar_eps,All_CAGR,All_MDD,All_Calmar_eps
0.9,0.0,0.2709762809545039,0.01824288024750692,16.24246681470133,0.2702019829582958,0.03008887037328234,10.014791131316755,0.2791761305102586,0.04106310779739164,6.611058365483803
