alpha,qbuf,Gate_CAGR,Gate_MDD,Gate_Calmar_eps,Rand_CAGR,Rand_MDD,Rand_Calmar_eps,All_CAGR,All_MDD,All_Calmar_eps
0.9,0.0,0.27696197798510375,0.044431556832757735,12.082825020216925,0.31733737028281345,0.048323574076191,10.146263764924054,0.3476371076292004,0.054678211210099616,7.341221061107324
