alpha,qbuf,Gate_CAGR,Gate_MDD,Gate_Calmar_eps,Rand_CAGR,Rand_MDD,Rand_Calmar_eps,All_CAGR,All_MDD,All_Calmar_eps
0.9,0.0,0.18445614782098718,0.03332585613907657,2.729058940848027,0.2444582334184351,0.04412025176357226,4.671757668005097,0.21007654938338716,0.06152573711765319,4.766806792164938
