alpha,qbuf,Gate_CAGR,Gate_MDD,Gate_Calmar_eps,Rand_CAGR,Rand_MDD,Rand_Calmar_eps,All_CAGR,All_MDD,All_Calmar_eps
0.9,0.0,0.2999410143536636,0.02045868693018349,13.35523378041109,0.3230651669460909,0.0211222329741928,13.972057426575994,0.3153797535468348,0.0430707078224114,6.997443989331186
