alpha,qbuf,Gate_CAGR,Gate_MDD,Gate_Calmar_eps,Rand_CAGR,Rand_MDD,Rand_Calmar_eps,All_CAGR,All_MDD,All_Calmar_eps
0.9,0.0,0.24201154755534415,0.04864976142985089,6.235586440027452,0.28424348414375067,0.05201630631320742,5.759079159533874,0.3153797535468348,0.05789020812192802,5.918146447507578
