alpha,qbuf,Gate_CAGR,Gate_MDD,Gate_Calmar_eps,Rand_CAGR,Rand_MDD,Rand_Calmar_eps,All_CAGR,All_MDD,All_Calmar_eps
0.9,0.0,0.2937788211684964,0.03342433869963912,8.293134944858949,0.3230651669460909,0.03905550777237188,6.324903058617588,0.3153797535468348,0.0430707078224114,6.817552626989248
