alpha,qbuf,Gate_CAGR,Gate_MDD,Gate_Calmar_eps,Rand_CAGR,Rand_MDD,Rand_Calmar_eps,All_CAGR,All_MDD,All_Calmar_eps
0.9,0.0,0.23608135256148846,0.048222349688653306,10.338440084759172,0.3105363250382995,0.054424640747851125,9.115491732375164,0.30091598870878455,0.06498000238606116,6.3154919240627185
