alpha,qbuf,Gate_CAGR,Gate_MDD,Gate_Calmar_eps,Rand_CAGR,Rand_MDD,Rand_Calmar_eps,All_CAGR,All_MDD,All_Calmar_eps
0.9,0.0,0.32359723484948644,0.03997391677868586,18.75178679733277,0.3091361874534402,0.04565474073319964,13.892591229497762,0.3124714959697373,0.05189780749349663,8.030881350249485
