alpha,qbuf,Gate_CAGR,Gate_MDD,Gate_Calmar,Rand_CAGR,Rand_MDD,Rand_Calmar,All_CAGR,All_MDD,All_Calmar
0.9,0.0,0.1839750450921528,0.033942174646952865,inf,0.27088537090502174,0.06789783470968785,inf,0.5900051500152187,0.09184225858181527,11.06729651096611
0.9,0.002,0.1839750450921528,0.033942174646952865,inf,0.27088537090502174,0.06789783470968785,inf,0.5900051500152187,0.09184225858181527,11.06729651096611
0.95,0.0,0.14511237872278324,0.02889995991273968,inf,0.2560126201226099,0.05688818623949098,inf,0.5900051500152187,0.09184225858181527,11.06729651096611
0.95,0.002,0.14511237872278324,0.02889995991273968,inf,0.2560126201226099,0.05688818623949098,inf,0.5900051500152187,0.09184225858181527,11.06729651096611
