alpha,qbuf,Gate_CAGR,Gate_MDD,Gate_Calmar_eps,Rand_CAGR,Rand_MDD,Rand_Calmar_eps,All_CAGR,All_MDD,All_Calmar_eps
0.9,0.0,0.1858072015455674,0.04645335150555424,5.23141038204419,0.2963976102586533,0.04553590704278965,5.788030522661728,0.2791761305102586,0.057242818329089895,5.851698506798698
