alpha,qbuf,Gate_CAGR,Gate_MDD,Gate_Calmar_eps,Rand_CAGR,Rand_MDD,Rand_Calmar_eps,All_CAGR,All_MDD,All_Calmar_eps
0.9,0.0,0.13339741397929283,0.05948236431146936,2.2055588517064053,0.2697300535712157,0.05201630631320742,5.42594042760854,0.24297250747368238,0.07141492883576839,5.865140868532984
