alpha,qbuf,Gate_CAGR,Gate_MDD,Gate_Calmar,Rand_CAGR,Rand_MDD,Rand_Calmar,All_CAGR,All_MDD,All_Calmar
0.9,0.0,0.022849875417891758,0.09964604326643377,0.19955828649708263,0.03207131652176335,0.11299275882807225,0.2926684350339495,0.03871000248329597,0.1957827993384563,0.22087681089293806
0.9,0.002,0.022849875417891758,0.09964604326643377,0.19955828649708263,0.03207131652176335,0.11299275882807225,0.2926684350339495,0.03871000248329597,0.1957827993384563,0.22087681089293806
0.95,0.0,0.013503405995126573,0.09423034884486019,inf,0.03500316905297333,0.10968063784865396,inf,0.026639056899942552,0.17911473460765048,0.1509706914633903
0.95,0.002,0.013503405995126573,0.09423034884486019,inf,0.03500316905297333,0.10968063784865396,inf,0.026639056899942552,0.17911473460765048,0.1509706914633903
