alpha,qbuf,Gate_CAGR,Gate_MDD,Gate_Calmar_eps,Rand_CAGR,Rand_MDD,Rand_Calmar_eps,All_CAGR,All_MDD,All_Calmar_eps
0.9,0.0,0.2743270730990834,0.04485102866188173,13.644586559103631,0.32494324033226746,0.047245132128201583,11.69346745292728,0.3405345616289462,0.05677708782906457,7.31655752395162
