alpha,qbuf,Gate_CAGR,Gate_MDD,Gate_Calmar_eps,Rand_CAGR,Rand_MDD,Rand_Calmar_eps,All_CAGR,All_MDD,All_Calmar_eps
0.9,0.0,0.2176211784832261,0.05007424429431073,10.890445827085099,0.3139006029800571,0.05600231385812364,9.934645049058823,0.2765455043404148,0.07077982015161774,5.885219239715601
