alpha,qbuf,Gate_CAGR,Gate_MDD,Gate_Calmar_eps,Rand_CAGR,Rand_MDD,Rand_Calmar_eps,All_CAGR,All_MDD,All_Calmar_eps
0.9,0.0,0.13339741397929283,0.05948236431146936,2.1696858192294326,0.2697300535712157,0.05201630631320742,5.293779343212943,0.24297250747368238,0.07141492883576839,5.785250566089819
