alpha,qbuf,Gate_CAGR,Gate_MDD,Gate_Calmar_eps,Rand_CAGR,Rand_MDD,Rand_Calmar_eps,All_CAGR,All_MDD,All_Calmar_eps
0.9,0.0,0.2659979051401692,0.041037050064745006,7.447610954683418,0.2963976102586533,0.04847285794714995,5.929122547205337,0.2791761305102586,0.05048045797216971,6.4996074369579215
