alpha,qbuf,Gate_CAGR,Gate_MDD,Gate_Calmar_eps,Rand_CAGR,Rand_MDD,Rand_Calmar_eps,All_CAGR,All_MDD,All_Calmar_eps
0.9,0.0,0.24201154755534415,0.02045868693018349,13.977603351478638,0.3110841839633909,0.03905550777237188,5.867707609156725,0.3153797535468348,0.0430707078224114,6.065895078760471
