alpha,qbuf,Gate_CAGR,Gate_MDD,Gate_Calmar_eps,Rand_CAGR,Rand_MDD,Rand_Calmar_eps,All_CAGR,All_MDD,All_Calmar_eps
0.9,0.0,0.254872425018767,0.049817755036073164,12.232990740275767,0.33397093252720406,0.05251549704480793,13.017305406636664,0.2576027522921634,0.07162484299308997,6.180035793577948
