alpha,qbuf,Gate_CAGR,Gate_MDD,Gate_Calmar_eps,Rand_CAGR,Rand_MDD,Rand_Calmar_eps,All_CAGR,All_MDD,All_Calmar_eps
0.9,0.0,0.24201154755534415,0.02045868693018349,13.977603351478638,0.2697300535712157,0.03905550777237188,5.42594042760854,0.24297250747368238,0.0430707078224114,6.065895078760471
