alpha,qbuf,Gate_CAGR,Gate_MDD,Gate_Calmar_eps,Rand_CAGR,Rand_MDD,Rand_Calmar_eps,All_CAGR,All_MDD,All_Calmar_eps
0.9,0.0,0.24227232636416235,0.040922996396942656,13.921845241082139,0.30453840271508387,0.04982349919032072,11.932471433161755,0.2546767033284672,0.06511097594894635,6.281996560950134
