alpha,qbuf,Gate_CAGR,Gate_MDD,Gate_Calmar_eps,Rand_CAGR,Rand_MDD,Rand_Calmar_eps,All_CAGR,All_MDD,All_Calmar_eps
0.9,0.0,0.1860021182445598,0.045712896877105114,7.887459104114427,0.2904071187673033,0.04553590704278965,5.646824018382633,0.2791761305102586,0.057242818329089895,5.965517973646728
