alpha,qbuf,Gate_CAGR,Gate_MDD,Gate_Calmar_eps,Rand_CAGR,Rand_MDD,Rand_Calmar_eps,All_CAGR,All_MDD,All_Calmar_eps
0.9,0.0,0.22355905345909788,0.04599017243687777,11.901090177026818,0.304315364041695,0.05018896704413515,10.862280103452512,0.28301787920815147,0.06616163476341669,6.212520612213942
